CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
5831,Male,73,48,6035.87,64431.7,Semi Annually,Digital Wallet,No,No,No,No,Yes,Yes,Yes,No
5832,Female,74,16,691.62,589323.64,Annually,Digital Wallet,No,No,Yes,Yes,No,Yes,No,Yes
5833,Male,40,57,2031.61,558775.5,Quarterly,Cheque,DSL,Yes,Yes,No,No,No,No,No
5834,Male,73,10,1713.05,306835.03,Annually,Cheque,Fiber optic,No,No,Yes,Yes,Yes,No,Yes
5835,Male,69,19,2226.83,556493.2,Semi Annually,Credit Card,Fiber optic,No,No,No,Yes,No,No,No
5836,Male,65,67,320.51,300286.89,Quarterly,Bank Transfer,No,Yes,No,Yes,Yes,Yes,No,No
5837,Male,37,36,10332.74,67794.84,Monthly,Bank Transfer,Fiber optic,No,Yes,No,No,No,Yes,No
5838,Female,62,4,6809.76,593098.51,Semi Annually,Credit Card,Fiber optic,Yes,No,No,No,No,No,No
5839,Female,19,33,4721.17,772509.02,Quarterly,Digital Wallet,DSL,Yes,No,Yes,No,No,No,No
5840,Female,41,28,5035.39,522149.52,Quarterly,Bank Transfer,DSL,No,Yes,Yes,No,No,Yes,No
5841,Female,48,9,5667.54,228404.38,Quarterly,Cash,Fiber optic,No,Yes,No,Yes,No,No,Yes
5842,Male,44,6,1071.83,223237.03,Semi Annually,Digital Wallet,DSL,Yes,No,Yes,No,Yes,No,Yes
5843,Male,19,49,3441.05,743892.3,Monthly,Digital Wallet,No,Yes,No,Yes,Yes,Yes,Yes,Yes
5844,Female,74,22,10249.19,249599.34,Quarterly,Cheque,No,No,Yes,Yes,No,No,No,No
5845,Male,31,48,8975.37,616871.86,Semi Annually,Credit Card,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes
5846,Male,21,21,6848.19,517902.84,Quarterly,Digital Wallet,Fiber optic,Yes,No,Yes,Yes,No,No,Yes
5847,Female,66,33,5872.31,478155.43,Annually,Cheque,No,Yes,Yes,No,Yes,No,No,Yes
5848,Male,30,56,3255.88,153049.16,Quarterly,Cash,Fiber optic,Yes,Yes,No,No,Yes,Yes,No
5849,Female,53,29,5760.81,37184.73,Semi Annually,Cash,Fiber optic,No,Yes,Yes,No,Yes,No,Yes
5850,Female,52,53,7254.69,396054.93,Quarterly,Bank Transfer,DSL,No,No,No,Yes,Yes,No,Yes
5851,Male,61,40,8609.13,790645.3,Quarterly,Credit Card,DSL,No,No,No,No,Yes,Yes,Yes
5852,Male,71,18,2166.35,164650.32,Annually,Credit Card,No,Yes,No,Yes,No,Yes,Yes,No
5853,Female,72,47,9794.7,434128.92,Annually,Cheque,No,No,No,No,Yes,No,Yes,No
5854,Female,25,13,4280.57,540073.64,Semi Annually,Bank Transfer,No,Yes,No,No,Yes,Yes,No,No
5855,Male,19,27,6138.45,392105.4,Monthly,Credit Card,No,Yes,No,Yes,No,Yes,No,No
5856,Female,23,62,7373.27,410477.71,Monthly,Bank Transfer,No,No,Yes,Yes,No,Yes,No,No
5857,Female,48,45,5959.52,532369.73,Monthly,Cheque,DSL,Yes,No,No,No,No,Yes,No
5858,Female,71,3,6949.09,653775.34,Monthly,Bank Transfer,Fiber optic,Yes,Yes,No,No,Yes,No,No
5859,Male,27,22,1515.98,273297.21,Semi Annually,Digital Wallet,No,No,Yes,Yes,No,No,No,Yes
5860,Female,61,27,5299.43,720427.43,Semi Annually,Digital Wallet,No,No,No,No,Yes,No,Yes,No
5861,Male,38,55,3509.52,393071.69,Annually,Digital Wallet,DSL,Yes,Yes,No,No,No,Yes,No
5862,Female,59,67,1215.11,532883.2,Annually,Digital Wallet,DSL,No,Yes,No,Yes,No,No,No
5863,Male,27,33,2461.46,94145.77,Monthly,Cash,DSL,No,Yes,Yes,No,No,No,No
5864,Female,40,2,7308.85,399058.64,Annually,Cash,DSL,Yes,Yes,No,Yes,No,Yes,No
5865,Male,20,46,2520.9,22724.09,Semi Annually,Credit Card,Fiber optic,No,No,No,No,Yes,Yes,No
5866,Male,49,33,2336.56,318909.54,Monthly,Cash,Fiber optic,Yes,Yes,No,No,No,Yes,No
5867,Male,37,58,6723.4,53042.52,Quarterly,Bank Transfer,DSL,Yes,No,Yes,No,No,Yes,No
5868,Female,27,7,10875.49,718614.86,Quarterly,Bank Transfer,DSL,No,Yes,Yes,Yes,No,Yes,Yes
5869,Female,46,15,9506.58,541516.05,Quarterly,Cash,No,Yes,No,No,Yes,Yes,Yes,Yes
5870,Female,58,26,10880.05,635582.32,Annually,Bank Transfer,Fiber optic,Yes,No,Yes,Yes,No,No,Yes
5871,Male,69,11,7079.17,379466.79,Monthly,Credit Card,No,No,No,Yes,Yes,No,Yes,No
5872,Female,68,38,5037.17,682999.21,Quarterly,Cheque,DSL,Yes,No,Yes,Yes,No,Yes,Yes
5873,Male,63,27,8809.77,699702.07,Monthly,Cash,No,Yes,Yes,No,Yes,No,Yes,Yes
5874,Female,51,7,3284.1,291886.41,Semi Annually,Digital Wallet,DSL,No,Yes,No,No,Yes,Yes,Yes
5875,Male,54,1,1121.04,307715.38,Quarterly,Bank Transfer,Fiber optic,No,Yes,Yes,No,No,No,No
5876,Male,37,21,4266.45,411510.16,Quarterly,Bank Transfer,No,No,Yes,Yes,Yes,Yes,No,No
5877,Male,78,30,3730.99,43372.36,Quarterly,Cheque,No,No,Yes,Yes,Yes,No,Yes,No
5878,Female,78,8,8171.36,796656.95,Semi Annually,Credit Card,No,Yes,Yes,Yes,No,No,No,No
5879,Female,25,3,6706.08,293753.17,Monthly,Bank Transfer,Fiber optic,Yes,No,No,Yes,No,No,Yes
5880,Female,24,55,1831.5,381966.22,Quarterly,Digital Wallet,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes
5881,Male,23,15,10920.35,606258.09,Quarterly,Cheque,No,Yes,Yes,No,No,No,No,Yes
5882,Male,28,36,7201.4,245035.67,Monthly,Bank Transfer,No,No,Yes,Yes,No,No,Yes,No
5883,Female,61,6,5600.67,169288.82,Annually,Digital Wallet,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5884,Female,35,42,11258.9,110685.6,Annually,Bank Transfer,DSL,Yes,No,Yes,Yes,No,No,No
5885,Female,68,50,1348.16,427133.67,Quarterly,Digital Wallet,DSL,No,Yes,No,Yes,No,Yes,Yes
5886,Male,59,18,9517.2,14343.65,Quarterly,Cheque,DSL,Yes,Yes,Yes,Yes,No,Yes,No
5887,Male,74,50,4503.05,570521.35,Annually,Credit Card,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
5888,Male,46,30,8405.6,374497.71,Annually,Cash,No,Yes,Yes,Yes,No,No,Yes,No
5889,Male,42,39,11182.56,430140.03,Quarterly,Cash,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes
5890,Male,38,12,6309.01,217931.67,Monthly,Credit Card,No,No,Yes,No,Yes,Yes,Yes,Yes
5891,Female,63,59,467.14,150819.91,Annually,Bank Transfer,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
5892,Male,20,44,540.41,562991.84,Quarterly,Cheque,DSL,Yes,No,No,No,Yes,No,Yes
5893,Male,35,4,4100.62,176116.09,Semi Annually,Digital Wallet,No,No,Yes,Yes,No,Yes,Yes,No
5894,Male,41,36,9423.57,626267.91,Monthly,Cheque,Fiber optic,Yes,No,No,Yes,No,No,Yes
5895,Male,64,48,3601.48,170901.29,Quarterly,Credit Card,Fiber optic,No,Yes,No,Yes,Yes,No,Yes
5896,Male,55,14,4146.73,494019.65,Semi Annually,Bank Transfer,DSL,No,Yes,No,Yes,No,Yes,Yes
5897,Female,27,49,9456.64,518658.93,Annually,Bank Transfer,Fiber optic,Yes,No,No,Yes,Yes,No,No
5898,Male,44,67,1571.03,409460.02,Semi Annually,Credit Card,Fiber optic,No,No,Yes,Yes,No,No,No
5899,Male,29,9,10192.39,797464.7,Semi Annually,Cheque,DSL,Yes,Yes,No,No,Yes,Yes,Yes
5900,Male,24,21,3336.35,306915.98,Semi Annually,Cash,No,Yes,No,No,No,No,No,No
5901,Female,34,16,804.43,707823.7,Annually,Cheque,Fiber optic,Yes,No,No,Yes,Yes,No,Yes
5902,Female,18,16,1584.64,143690.27,Semi Annually,Bank Transfer,No,No,Yes,Yes,Yes,Yes,Yes,Yes
5903,Female,75,28,11440.15,276396.59,Annually,Bank Transfer,No,Yes,No,No,Yes,Yes,Yes,No
5904,Male,67,51,5525.62,124840.03,Quarterly,Credit Card,No,No,No,Yes,Yes,No,No,No
5905,Female,43,56,3225.97,486863.37,Semi Annually,Cheque,DSL,Yes,Yes,Yes,No,No,No,Yes
5906,Male,32,57,6351.0,514223.27,Monthly,Cash,Fiber optic,No,Yes,No,No,No,No,No
5907,Male,68,52,8251.69,368268.15,Quarterly,Cheque,DSL,Yes,Yes,No,No,No,Yes,Yes
5908,Female,77,46,3961.82,578927.23,Annually,Bank Transfer,No,No,No,Yes,Yes,Yes,No,No
5909,Male,50,38,8758.2,695445.44,Quarterly,Cheque,Fiber optic,No,Yes,Yes,No,Yes,No,No
5910,Male,79,48,3176.57,623481.85,Semi Annually,Bank Transfer,No,Yes,Yes,No,No,No,No,Yes
5911,Male,54,41,1525.58,200913.26,Annually,Bank Transfer,No,No,No,No,No,No,No,Yes
5912,Female,64,59,6686.56,263115.41,Semi Annually,Digital Wallet,DSL,No,Yes,Yes,Yes,Yes,No,Yes
5913,Male,48,67,1983.2,310418.48,Quarterly,Cash,DSL,No,No,No,No,No,No,No
5914,Male,52,66,11297.72,170975.35,Monthly,Credit Card,Fiber optic,No,No,Yes,No,No,Yes,No
5915,Female,18,27,205.3,295376.63,Quarterly,Cash,Fiber optic,Yes,No,No,No,Yes,No,Yes
5916,Male,25,32,9117.21,198056.08,Quarterly,Cheque,No,No,No,Yes,No,No,Yes,No
5917,Male,29,56,3497.78,796625.01,Semi Annually,Digital Wallet,No,No,No,Yes,Yes,No,Yes,No
5918,Female,76,10,10183.82,628767.77,Monthly,Bank Transfer,No,No,No,Yes,No,Yes,Yes,Yes
5919,Male,71,40,909.78,689413.49,Semi Annually,Cash,DSL,No,No,No,Yes,No,Yes,No
5920,Male,74,17,11445.41,738496.05,Semi Annually,Bank Transfer,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No
5921,Male,36,58,1396.46,535350.78,Semi Annually,Bank Transfer,DSL,Yes,No,Yes,No,No,No,No
5922,Male,42,6,9497.02,149021.49,Annually,Digital Wallet,DSL,No,Yes,No,Yes,No,Yes,Yes
5923,Male,74,39,6304.64,609235.59,Semi Annually,Cash,No,No,No,No,Yes,Yes,Yes,Yes
5924,Female,49,18,5278.66,22333.06,Monthly,Digital Wallet,No,No,Yes,Yes,Yes,Yes,Yes,No
5925,Female,29,42,3505.84,99452.05,Semi Annually,Bank Transfer,No,Yes,No,No,No,No,No,Yes
5926,Female,30,4,10128.16,33371.72,Semi Annually,Cash,DSL,No,Yes,No,No,No,Yes,No
5927,Female,45,20,2557.07,117001.64,Monthly,Bank Transfer,No,Yes,Yes,No,No,No,Yes,Yes
5928,Male,18,28,8710.65,604083.35,Quarterly,Bank Transfer,DSL,No,No,No,No,Yes,Yes,Yes
5929,Male,68,40,5460.34,709529.65,Semi Annually,Cash,DSL,No,Yes,Yes,No,No,No,Yes
5930,Male,23,65,11982.24,230283.82,Quarterly,Credit Card,DSL,No,No,No,Yes,Yes,Yes,No
5931,Male,25,44,7414.51,104110.49,Semi Annually,Digital Wallet,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
5932,Male,21,23,1429.44,225638.15,Semi Annually,Cheque,DSL,Yes,No,Yes,No,Yes,Yes,Yes
5933,Female,22,57,5150.35,521219.86,Annually,Bank Transfer,No,Yes,Yes,No,No,No,Yes,Yes
5934,Female,42,47,982.33,286660.4,Monthly,Digital Wallet,No,No,Yes,Yes,No,Yes,Yes,No
5935,Male,39,13,3570.74,769305.36,Monthly,Digital Wallet,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
5936,Male,45,16,4251.14,113473.25,Quarterly,Cash,No,Yes,Yes,No,Yes,Yes,Yes,No
5937,Male,56,55,10267.48,792370.59,Annually,Cash,No,Yes,No,Yes,No,No,Yes,Yes
5938,Female,40,65,10088.25,19836.84,Semi Annually,Cash,No,No,Yes,Yes,No,No,Yes,Yes
5939,Male,21,16,336.38,366837.44,Annually,Digital Wallet,Fiber optic,No,No,No,No,No,Yes,No
5940,Male,69,37,6480.89,208931.3,Monthly,Cash,DSL,No,No,No,Yes,No,Yes,Yes
5941,Male,21,52,2837.82,457365.52,Semi Annually,Cheque,Fiber optic,No,No,No,Yes,Yes,Yes,Yes
5942,Female,79,10,3977.1,86275.16,Semi Annually,Digital Wallet,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes
5943,Male,64,38,455.49,701900.07,Quarterly,Cash,No,Yes,Yes,No,No,No,No,Yes
5944,Female,76,44,9047.0,117855.86,Annually,Bank Transfer,No,Yes,Yes,Yes,No,No,No,Yes
5945,Female,38,54,11416.96,474037.57,Semi Annually,Digital Wallet,Fiber optic,Yes,No,Yes,Yes,No,No,Yes
5946,Female,54,51,2787.35,36344.02,Monthly,Credit Card,DSL,Yes,Yes,No,Yes,No,Yes,Yes
5947,Female,73,52,4232.92,255683.76,Quarterly,Credit Card,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No
5948,Female,58,70,2635.92,128281.09,Monthly,Digital Wallet,DSL,No,Yes,Yes,No,No,Yes,No
5949,Female,19,59,11174.57,782498.85,Quarterly,Digital Wallet,No,No,Yes,Yes,Yes,Yes,Yes,Yes
5950,Male,76,13,310.4,19496.88,Annually,Credit Card,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
5951,Male,24,41,7089.57,288392.32,Quarterly,Bank Transfer,DSL,No,No,Yes,No,No,No,No
5952,Male,66,12,10475.01,249193.1,Annually,Bank Transfer,Fiber optic,Yes,Yes,No,No,No,No,No
5953,Female,33,50,2398.42,529325.14,Annually,Bank Transfer,Fiber optic,No,Yes,No,Yes,Yes,No,Yes
5954,Male,34,57,7161.94,54538.59,Semi Annually,Cheque,No,No,No,Yes,No,Yes,Yes,No
5955,Female,37,50,797.65,650388.04,Annually,Cheque,DSL,Yes,No,No,No,Yes,Yes,No
5956,Female,75,57,9812.1,378553.8,Quarterly,Bank Transfer,DSL,Yes,No,Yes,No,Yes,Yes,Yes
5957,Female,40,54,3438.26,367690.33,Quarterly,Credit Card,DSL,Yes,Yes,Yes,No,No,No,No
5958,Male,51,66,11867.29,189164.01,Semi Annually,Cheque,DSL,Yes,No,Yes,No,No,No,No
5959,Female,28,8,11079.71,397136.95,Quarterly,Cash,DSL,Yes,Yes,Yes,No,No,Yes,Yes
5960,Female,51,63,8843.69,297475.83,Annually,Cheque,No,Yes,No,Yes,No,No,Yes,Yes
5961,Male,50,9,6062.74,203657.78,Quarterly,Credit Card,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes
5962,Male,43,60,9245.75,143246.88,Monthly,Credit Card,No,Yes,No,No,No,No,No,No
5963,Female,19,63,1741.19,585385.1,Monthly,Digital Wallet,Fiber optic,No,Yes,No,No,No,Yes,No
5964,Female,78,3,3860.36,122213.95,Semi Annually,Credit Card,DSL,No,No,Yes,No,No,No,No
5965,Male,40,13,517.38,142705.78,Annually,Bank Transfer,No,No,No,No,Yes,Yes,No,Yes
5966,Male,58,9,7811.29,465886.36,Quarterly,Credit Card,Fiber optic,No,Yes,Yes,No,No,No,No
5967,Male,39,52,9705.34,188601.23,Semi Annually,Cheque,Fiber optic,No,Yes,Yes,No,Yes,No,Yes
5968,Female,75,62,11366.17,372907.4,Semi Annually,Cheque,Fiber optic,No,Yes,No,Yes,No,No,Yes
5969,Male,51,8,8300.78,446804.71,Annually,Cheque,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes
5970,Male,77,45,8838.68,226799.51,Semi Annually,Credit Card,No,Yes,Yes,Yes,Yes,Yes,No,No
5971,Male,32,53,10766.38,281407.86,Monthly,Bank Transfer,Fiber optic,No,No,No,No,No,No,Yes
5972,Female,27,63,11249.26,176063.39,Semi Annually,Bank Transfer,DSL,No,Yes,Yes,No,Yes,Yes,Yes
5973,Male,32,57,5997.31,373735.35,Quarterly,Digital Wallet,No,No,Yes,Yes,Yes,No,Yes,No
5974,Male,59,54,1495.49,793995.93,Monthly,Cash,Fiber optic,No,No,No,No,Yes,Yes,Yes
5975,Male,46,19,5703.72,296542.4,Monthly,Bank Transfer,DSL,Yes,Yes,Yes,No,Yes,No,Yes
5976,Male,74,67,6761.67,526131.0,Monthly,Cheque,Fiber optic,Yes,No,Yes,Yes,No,No,No
5977,Male,40,46,7652.23,512356.62,Quarterly,Digital Wallet,DSL,No,Yes,Yes,No,Yes,Yes,No
5978,Female,76,10,11873.56,631320.65,Annually,Bank Transfer,No,No,Yes,No,No,Yes,Yes,Yes
5979,Female,34,18,11027.25,572415.57,Semi Annually,Bank Transfer,Fiber optic,No,Yes,No,No,Yes,Yes,Yes
5980,Female,77,12,4877.1,19305.99,Semi Annually,Cash,DSL,No,No,Yes,No,Yes,No,No
5981,Male,26,49,1538.75,254281.5,Monthly,Cash,DSL,No,Yes,Yes,No,Yes,Yes,Yes
5982,Female,67,23,2734.54,697484.45,Monthly,Cash,DSL,No,Yes,Yes,Yes,No,Yes,Yes
5983,Female,53,62,2250.84,436244.67,Semi Annually,Bank Transfer,No,Yes,No,Yes,No,Yes,No,No
5984,Female,26,11,4400.95,92337.03,Quarterly,Bank Transfer,DSL,No,Yes,Yes,Yes,No,No,Yes
5985,Male,33,56,10542.57,228148.14,Monthly,Cheque,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
5986,Male,53,55,5368.03,233875.03,Monthly,Credit Card,No,Yes,No,No,Yes,No,No,Yes
5987,Female,65,25,6893.87,699810.11,Quarterly,Cash,Fiber optic,Yes,No,Yes,No,Yes,No,Yes
5988,Female,68,9,2314.17,447187.0,Annually,Cheque,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes
5989,Male,50,12,6015.61,490575.66,Monthly,Cheque,DSL,Yes,No,No,Yes,Yes,Yes,Yes
5990,Male,72,11,10508.81,299981.11,Annually,Digital Wallet,Fiber optic,Yes,No,No,No,Yes,Yes,Yes
5991,Female,48,38,9326.87,57645.2,Quarterly,Cheque,Fiber optic,Yes,No,No,Yes,Yes,No,Yes
5992,Male,23,28,1158.05,69446.14,Semi Annually,Cash,No,No,Yes,Yes,Yes,No,No,No
5993,Female,27,8,10372.45,342102.21,Semi Annually,Credit Card,DSL,No,Yes,Yes,No,No,Yes,No
5994,Male,33,47,3431.17,150220.16,Annually,Cheque,No,Yes,No,Yes,No,No,No,No
5995,Female,21,36,8055.45,92367.42,Monthly,Bank Transfer,DSL,No,Yes,Yes,No,Yes,Yes,Yes
5996,Female,71,50,1927.32,217172.4,Semi Annually,Bank Transfer,Fiber optic,No,No,Yes,No,Yes,No,Yes
5997,Male,39,9,8160.8,596216.62,Quarterly,Cheque,No,Yes,No,No,Yes,No,No,Yes
5998,Female,30,60,621.28,67684.46,Monthly,Cash,DSL,Yes,No,Yes,No,No,Yes,No
5999,Female,33,67,7287.61,364098.47,Annually,Credit Card,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes
6000,Female,69,53,7822.09,662608.86,Annually,Credit Card,No,No,No,No,No,No,No,Yes
6001,Male,79,17,3085.06,221660.6,Annually,Cash,No,Yes,No,No,Yes,Yes,No,Yes
6002,Male,46,53,11256.32,248480.63,Annually,Bank Transfer,No,Yes,No,Yes,Yes,No,No,No
6003,Male,23,28,742.47,708523.75,Quarterly,Bank Transfer,Fiber optic,No,No,No,Yes,No,No,No
6004,Female,43,63,10722.17,523502.83,Semi Annually,Digital Wallet,No,No,No,No,No,Yes,No,No
6005,Male,28,15,4706.39,640192.56,Annually,Cheque,DSL,No,No,Yes,Yes,No,Yes,Yes
6006,Female,41,19,8624.19,238471.33,Semi Annually,Cheque,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes
6007,Female,46,70,7888.27,797455.82,Semi Annually,Bank Transfer,No,No,Yes,No,No,Yes,No,No
6008,Male,20,47,2185.31,121308.13,Annually,Cheque,Fiber optic,Yes,Yes,No,No,No,No,Yes
6009,Male,69,71,3964.19,769930.3,Monthly,Cash,DSL,No,No,No,Yes,Yes,No,Yes
6010,Female,27,48,6450.15,722658.3,Annually,Credit Card,No,No,No,No,No,Yes,Yes,Yes
6011,Female,78,20,10188.82,445996.77,Quarterly,Digital Wallet,Fiber optic,No,No,No,Yes,Yes,Yes,No
6012,Male,77,37,11467.35,472384.22,Monthly,Cash,Fiber optic,No,No,Yes,Yes,No,No,No
6013,Male,79,2,442.92,622287.82,Annually,Cash,DSL,No,Yes,No,No,No,Yes,No
6014,Male,18,64,4360.19,252357.86,Semi Annually,Cash,DSL,No,No,No,No,Yes,Yes,No
6015,Female,69,36,8084.1,426701.13,Semi Annually,Cheque,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes
6016,Female,60,5,6427.21,722876.88,Monthly,Credit Card,No,No,Yes,Yes,Yes,No,Yes,No
6017,Female,43,64,11327.66,63916.74,Quarterly,Digital Wallet,No,No,No,Yes,Yes,No,Yes,No
6018,Female,75,7,400.24,725367.65,Semi Annually,Bank Transfer,Fiber optic,Yes,No,No,Yes,No,Yes,No
6019,Female,29,70,5365.32,585734.57,Quarterly,Cash,DSL,Yes,No,No,Yes,No,No,Yes
6020,Male,31,22,8091.89,618177.41,Semi Annually,Cash,No,Yes,Yes,Yes,No,No,No,Yes
6021,Male,42,46,2767.49,61127.3,Monthly,Cash,No,No,Yes,Yes,No,Yes,No,No
6022,Female,25,40,8765.28,158327.77,Annually,Bank Transfer,DSL,No,Yes,Yes,Yes,No,No,Yes
6023,Female,60,61,1158.5,740956.82,Semi Annually,Cheque,DSL,No,Yes,No,Yes,Yes,Yes,No
6024,Male,21,46,5522.25,108000.64,Monthly,Cheque,DSL,No,No,No,No,No,Yes,No
6025,Male,45,28,8179.57,508634.46,Monthly,Credit Card,Fiber optic,No,No,Yes,Yes,No,Yes,No
6026,Male,24,35,3347.73,628327.11,Annually,Cheque,Fiber optic,Yes,No,No,No,No,Yes,Yes
6027,Male,27,1,1071.39,192712.8,Annually,Cheque,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
6028,Female,68,29,11492.85,562044.27,Monthly,Digital Wallet,DSL,Yes,Yes,No,No,Yes,No,No
6029,Male,74,9,10983.11,61805.45,Semi Annually,Digital Wallet,Fiber optic,No,No,No,No,Yes,Yes,Yes
6030,Female,75,9,11131.16,404027.04,Quarterly,Cheque,DSL,No,Yes,Yes,Yes,No,No,Yes
6031,Male,53,22,11746.33,274202.16,Quarterly,Digital Wallet,Fiber optic,Yes,No,Yes,No,Yes,No,No
6032,Male,19,63,2379.44,520136.19,Annually,Credit Card,Fiber optic,No,No,Yes,Yes,Yes,No,Yes
6033,Male,43,66,2061.76,712313.83,Semi Annually,Cheque,No,Yes,Yes,No,Yes,No,No,No
6034,Female,70,58,603.73,109137.83,Monthly,Digital Wallet,DSL,No,Yes,Yes,No,Yes,Yes,Yes
6035,Female,67,70,10723.51,365743.05,Quarterly,Bank Transfer,No,Yes,Yes,Yes,No,Yes,No,Yes
6036,Male,31,55,9082.6,344323.11,Quarterly,Digital Wallet,DSL,No,No,Yes,Yes,No,Yes,No
6037,Female,75,13,7672.5,265798.24,Semi Annually,Digital Wallet,Fiber optic,Yes,Yes,Yes,Yes,No,No,No
6038,Female,33,19,11146.58,389331.74,Monthly,Bank Transfer,Fiber optic,Yes,No,No,Yes,No,Yes,Yes
6039,Male,71,33,6985.9,705775.5,Annually,Credit Card,Fiber optic,No,No,Yes,No,No,Yes,No
6040,Male,60,65,1730.82,779192.93,Quarterly,Bank Transfer,DSL,No,No,No,Yes,Yes,Yes,Yes
6041,Female,59,60,2287.0,12245.88,Semi Annually,Credit Card,DSL,No,No,Yes,Yes,Yes,Yes,No
6042,Female,34,12,1759.77,593834.92,Annually,Bank Transfer,Fiber optic,No,Yes,Yes,No,No,Yes,Yes
6043,Female,63,43,3830.36,495914.15,Semi Annually,Credit Card,No,No,Yes,Yes,Yes,No,Yes,Yes
6044,Male,39,17,4678.06,795664.6,Monthly,Credit Card,Fiber optic,No,Yes,No,No,Yes,No,No
6045,Male,21,68,9602.7,81045.8,Semi Annually,Cash,Fiber optic,Yes,No,No,Yes,Yes,No,Yes
6046,Female,36,29,2456.8,650963.58,Annually,Cash,Fiber optic,Yes,No,No,Yes,No,Yes,Yes
6047,Male,19,55,8759.31,747803.26,Monthly,Digital Wallet,Fiber optic,No,Yes,Yes,Yes,No,No,Yes
6048,Male,56,7,5996.5,730571.35,Quarterly,Bank Transfer,No,Yes,No,Yes,Yes,No,No,No
6049,Female,26,44,11995.99,452852.44,Annually,Credit Card,No,Yes,No,Yes,Yes,Yes,No,Yes
6050,Female,77,5,9363.67,268769.35,Semi Annually,Cash,No,Yes,Yes,Yes,Yes,No,No,Yes
6051,Male,36,60,11633.65,515524.03,Quarterly,Digital Wallet,DSL,No,No,Yes,Yes,No,Yes,No
6052,Male,33,6,4239.75,251796.88,Monthly,Digital Wallet,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes
6053,Female,71,7,1651.99,335692.71,Annually,Digital Wallet,DSL,Yes,No,No,No,Yes,Yes,Yes
6054,Male,42,46,6169.57,362122.74,Monthly,Cash,Fiber optic,No,Yes,No,Yes,Yes,Yes,No
6055,Male,65,57,1666.03,248540.64,Monthly,Cheque,No,No,Yes,No,No,Yes,No,Yes
6056,Female,35,54,6010.93,280043.62,Semi Annually,Digital Wallet,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
6057,Female,40,46,3385.3,15777.36,Semi Annually,Cheque,No,Yes,No,Yes,Yes,Yes,Yes,Yes
6058,Male,70,10,5994.36,244692.3,Semi Annually,Cheque,Fiber optic,No,Yes,Yes,Yes,No,No,Yes
6059,Male,38,4,11405.71,383121.25,Quarterly,Cheque,Fiber optic,No,No,No,No,No,Yes,No
6060,Male,28,67,3610.6,146675.82,Quarterly,Digital Wallet,No,No,No,Yes,No,No,Yes,No
6061,Female,56,25,11922.52,646411.82,Semi Annually,Credit Card,Fiber optic,No,Yes,Yes,Yes,No,Yes,No
6062,Male,58,61,2906.09,434733.25,Quarterly,Cheque,No,Yes,Yes,No,Yes,Yes,No,No
6063,Male,21,38,2655.68,637165.73,Annually,Cash,No,Yes,No,Yes,No,Yes,No,No
6064,Female,42,32,6628.5,111201.71,Monthly,Cash,Fiber optic,No,Yes,No,No,Yes,Yes,No
6065,Female,49,23,10136.13,658203.89,Semi Annually,Cheque,No,Yes,Yes,Yes,No,Yes,No,Yes
6066,Male,47,37,9044.14,767027.71,Monthly,Cheque,DSL,Yes,Yes,Yes,No,Yes,No,No
6067,Female,62,3,8737.74,288438.65,Monthly,Cheque,DSL,No,No,Yes,No,Yes,Yes,No
6068,Female,76,13,3535.07,234322.4,Monthly,Cash,Fiber optic,No,No,No,Yes,Yes,Yes,Yes
6069,Male,43,34,465.7,520996.92,Annually,Bank Transfer,No,No,Yes,Yes,No,No,Yes,Yes
6070,Female,74,65,2108.63,512372.15,Annually,Credit Card,DSL,Yes,No,No,No,No,Yes,Yes
6071,Female,78,8,4323.78,98849.75,Quarterly,Bank Transfer,DSL,Yes,Yes,No,No,Yes,No,No
6072,Male,53,9,11665.87,742139.44,Monthly,Cash,No,Yes,Yes,No,No,No,Yes,No
6073,Female,68,28,11053.37,388454.36,Quarterly,Cash,DSL,No,Yes,Yes,No,Yes,Yes,No
